-0.3387505114078522,0.11596664786338806,-0.017272071912884712,
-0.3440101146697998,0.15839101374149323,-0.10166618227958679,
-0.3876742124557495,0.18861199915409088,-0.25380513072013855,
-0.27126437425613403,0.1921282559633255,-0.24464517831802368,
-0.28511619567871094,0.5431209206581116,0.03066510520875454,
-0.2837481200695038,0.6015340685844421,0.10471276938915253,
-0.3308382034301758,0.2326229065656662,-0.0734795555472374,
-0.3503851294517517,0.08978822082281113,0.09129758924245834,
-0.3203708529472351,0.20230355858802795,0.19796913862228394,
-0.2079295963048935,0.20105351507663727,-0.05892009288072586,
0.04224202409386635,0.16386756300926208,-0.2228272557258606,
0.052362725138664246,0.1764436513185501,-0.2818267345428467,
0.020676393061876297,0.11932729184627533,-0.04313270002603531,
0.020573735237121582,-0.006505459547042847,0.04232750087976456,
0.12817949056625366,0.008099913597106934,0.042404770851135254,
0.22715991735458374,0.17709247767925262,-0.1266355961561203,
0.3972269594669342,0.20354025065898895,-0.24278630316257477,
0.5119118690490723,0.22660501301288605,-0.3340326249599457,
0.38380166888237,0.5527123212814331,0.0731561928987503,
0.3741000294685364,0.5939244627952576,0.09601762890815735,
0.370427668094635,0.18393760919570923,-0.03513438627123833,
0.4957984685897827,0.12017419189214706,-0.04305478185415268,
0.5030021667480469,0.0867103859782219,0.010227295570075512,
0.5024752616882324,0.024051303043961525,0.04419761523604393,
0.5129124522209167,-0.010409562848508358,0.0492989644408226,
0.5242727398872375,-0.02694321982562542,0.050334662199020386,
0.5238008499145508,-0.02981048822402954,0.049939729273319244,
0.21349932253360748,0.2174384891986847,0.22223474085330963,
0.32050850987434387,0.18176059424877167,0.19607996940612793,
0.41576293110847473,0.11919897049665451,0.1566137969493866,
-0.030132219195365906,0.03593052178621292,0.06817816197872162,
-0.024564089253544807,0.2757498621940613,0.17843234539031982,
