-0.21282337605953217,-0.19306805729866028,0.093588687479496,
-0.20018218457698822,-0.20945139229297638,0.16082486510276794,
-0.3359048664569855,-0.15078967809677124,0.05907899886369705,
-0.33583199977874756,-0.1502322405576706,0.057648420333862305,
0.05311975255608559,-0.18565864861011505,-0.006054825149476528,
0.12296134233474731,-0.17533940076828003,0.1145404800772667,
0.2849521040916443,-0.16635650396347046,0.08864542096853256,
0.2699633240699768,-0.16285257041454315,-0.049758318811655045,
0.4158840477466583,-0.14376965165138245,0.01426573097705841,
0.442768394947052,-0.14953462779521942,0.1630353182554245,
0.5787491202354431,-0.14651501178741455,0.1326669156551361,
0.5546953082084656,-0.11556307971477509,0.007492832839488983,
0.2858896255493164,-0.3363851308822632,0.03837493062019348,
0.20108243823051453,-0.3176499307155609,0.06349026411771774,
0.09282141923904419,-0.2512865662574768,0.14076048135757446,
-0.27511098980903625,-0.13938720524311066,0.035916104912757874,
-0.07268271595239639,0.015256776474416256,-0.22624607384204865,
0.033499449491500854,0.040975164622068405,-0.18100221455097198,
0.07935405522584915,-0.07324913889169693,-0.07537367194890976,
0.27167218923568726,-0.0918528288602829,-0.06861712783575058,
0.352806955575943,-0.09258760511875153,-0.07210704684257507,
0.4404711425304413,-0.10203491896390915,-0.10835587233304977,
0.5145527720451355,-0.09169240295886993,-0.07647284865379333,
0.38077884912490845,-0.26282623410224915,-0.2815939784049988,
0.16223451495170593,-0.1964752972126007,-0.23405590653419495,
-0.0324266292154789,-0.19661656022071838,-0.22663885354995728,
-0.015856917947530746,-0.26805824041366577,-0.14149421453475952,
-0.0081997811794281,-0.544805645942688,-0.1362423151731491,
-0.10489550977945328,-0.539315938949585,-0.14844690263271332,
-0.16490137577056885,-0.31710582971572876,-0.12219776958227158,
-0.05672428756952286,-0.29703718423843384,-0.12012849003076553,
-0.15076377987861633,-0.25334861874580383,-0.25316181778907776,
-0.08051147311925888,-0.23836569488048553,-0.25710707902908325,
0.14571432769298553,-0.26229020953178406,-0.22988493740558624,
0.1768898218870163,-0.1335524320602417,0.010362938046455383,
0.16034449636936188,-0.296257883310318,-0.17082658410072327,
0.14617325365543365,-0.4147064983844757,-0.3086665868759155,
0.16809959709644318,-0.09059593826532364,-0.2550967335700989,
0.05330902710556984,-0.0012877992121502757,-0.19313368201255798,
0.057503823190927505,0.1358635127544403,-0.139137864112854,
-0.1053524762392044,0.1744224727153778,-0.15746305882930756,
-0.0759250670671463,0.027197476476430893,-0.24645859003067017,
-0.17809422314167023,-0.12088172882795334,-0.15257026255130768,
-0.19067470729351044,-0.1937558650970459,-0.08079288899898529,
-0.25394344329833984,-0.35362163186073303,-0.24413849413394928,
-0.1962907910346985,-0.19561609625816345,-0.35879507660865784,
-0.1385256052017212,-0.2471671849489212,-0.28556135296821594,
